Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02,851.0544222950958,860.4277489208032,848.3553106272285,855.5693359375,176520,0.0,0.0
2023-01-03,853.9988686026243,868.966668983747,849.0913930678299,860.91845703125,242793,0.0,0.0
2023-01-04,861.261957891703,863.5193846605911,835.7430850652821,844.2821044921875,346596,0.0,0.0
2023-01-05,844.5766645465368,854.4406798503356,831.8172262675072,843.0553588867188,468558,0.0,0.0
2023-01-06,842.9571206220704,845.7544178591642,828.6763775776527,837.8533935546875,386125,0.0,0.0
2023-01-09,841.2886095962756,854.4896717186964,838.3931868613328,843.9385986328125,266298,0.0,0.0
2023-01-10,844.0859526172227,848.2082448320784,830.0996446814141,837.0682373046875,334984,0.0,0.0
2023-01-11,834.3690481439772,842.8099428335688,828.3819513677043,834.5162963867188,339029,0.0,0.0
2023-01-12,834.5163683380616,838.6386605274027,823.6708573904954,833.3385620117188,342208,0.0,0.0
2023-01-13,830.3449482392298,846.5396192155267,823.4744817644371,834.8598022460938,309541,0.0,0.0
2023-01-16,835.252373335347,840.2579746421703,818.6160185480544,825.0447998046875,495776,0.0,0.0
2023-01-17,825.9281980704196,838.2459506594303,821.5114697384922,835.0560913085938,350729,0.0,0.0
2023-01-18,836.1358420969163,846.932290036206,831.8172389589137,834.1728515625,407890,0.0,0.0
2023-01-19,831.8171718279938,835.6940898017269,823.5235255082714,826.12451171875,275572,0.0,0.0
2023-01-20,824.4560002613014,827.204174947696,811.7456249427966,816.162353515625,255003,0.0,0.0
2023-01-23,812.6779382256921,822.4438263968643,806.347282885184,813.70849609375,390950,0.0,0.0
2023-01-24,813.7576932194279,817.5855486821471,802.3723722060687,811.303955078125,319697,0.0,0.0
2023-01-25,804.8260346999556,812.3835594459631,784.4109472643183,793.342529296875,788468,0.0,0.0
2023-01-27,793.5389476572847,806.4946975593638,775.4794102294511,787.4046020507812,590446,0.0,0.0
2023-01-30,788.9258032020293,812.6779982230232,779.0617887554646,788.7294921875,554817,0.0,0.0
2023-01-31,793.5389169652008,813.8068180274644,783.2822795266842,805.758544921875,804016,0.0,0.0
2023-02-01,808.6538808231933,835.4977493055577,795.1583224643663,809.6353759765625,1426197,0.0,0.0
2023-02-02,804.8751436303478,834.1728119071743,791.575895373047,829.6578979492188,1236566,0.0,0.0
2023-02-03,833.2893946675282,833.7310794726991,802.3722969855174,814.0029907226562,630870,0.0,0.0
2023-02-06,817.3891940810119,821.3642376769005,800.6056500513869,806.1510620117188,667235,0.0,0.0
2023-02-07,806.9854320383454,820.3337438979726,805.6113146826259,813.5614624023438,137970,0.0,0.0
2023-02-08,813.6594748241256,829.3633971367746,807.083445374562,823.4744262695312,206087,0.0,0.0
2023-02-09,865.678807446246,871.5677789254721,824.3087588423958,829.4616088867188,2016343,0.0,0.0
2023-02-10,832.8477936699874,845.7054175623065,808.3594748701584,843.1044311523438,768275,0.0,0.0
2023-02-13,843.5459980645995,863.5684626925894,835.006978486825,841.5830078125,710773,0.0,0.0
2023-02-14,842.2208885333043,846.0487432364471,824.4558518777442,839.7671508789062,456906,0.0,0.0
2023-02-15,833.1913474404201,852.428630510966,829.9523651684824,848.0119018554688,319960,0.0,0.0
2023-02-16,851.9378702765586,877.4567465751651,849.6313804195476,867.6908569335938,977344,0.0,0.0
2023-02-17,866.9546613143659,872.5491956976186,839.2764858701497,845.1163940429688,454565,0.0,0.0
2023-02-20,848.99338992916,852.919370923052,834.7617088263012,841.1904907226562,335159,0.0,0.0
2023-02-21,842.2210156134446,850.6619103616172,833.8783063296854,840.4052734375,354864,0.0,0.0
2023-02-22,835.2523953932218,839.6200609107917,821.118840886093,826.075439453125,426164,0.0,0.0
2023-02-23,815.6223728429402,826.6151291993406,809.7334026419081,821.4622802734375,458044,0.0,0.0
2023-02-24,822.4929854159735,836.2339183465506,820.824431578975,829.6088256835938,376385,0.0,0.0
2023-02-27,828.3819533337825,845.5090566486626,823.1309779473287,837.6080322265625,295101,0.0,0.0
2023-02-28,841.0923117671136,852.9193167792859,833.3875386122739,841.5339965820312,602997,0.0,0.0
2023-03-01,841.0432175496677,857.0415765050111,836.2829301312753,852.4776000976562,306092,0.0,0.0
2023-03-02,848.7969131183152,858.2683643784804,846.8339230047642,855.7655639648438,222949,0.0,0.0
2023-03-03,856.7470915950765,882.3640895885918,855.9618475952379,874.1195068359375,514498,0.0,0.0
2023-03-06,878.5363294961174,888.1550303800133,865.2861442970465,868.4269409179688,287921,0.0,0.0
2023-03-08,859.7897092075863,893.1605426699812,856.452601899064,887.7132568359375,762736,0.0,0.0
2023-03-09,892.7189769119475,892.9152879396285,870.5862713959334,872.8927612304688,232740,0.0,0.0
2023-03-10,866.7584692437031,871.6168829249597,857.6305750003924,862.979736328125,206808,0.0,0.0
2023-03-13,855.863724597703,867.1018554396743,840.454239593415,846.3922729492188,447970,0.0,0.0
2023-03-14,850.4165692946472,850.4165692946472,825.6828770730973,838.0988159179688,571314,0.0,0.0
2023-03-15,842.12293137022,854.4897476588249,829.3144302343687,831.6699829101562,266153,0.0,0.0
2023-03-16,827.5968018263566,845.7054010615844,824.897689905016,838.3932495117188,305799,0.0,0.0
2023-03-17,842.6135977325731,855.8147196607194,835.301446784503,850.0729370117188,836837,0.0,0.0
2023-03-20,854.2442661065868,855.8637570403343,834.3689896386204,844.0858154296875,505106,0.0,0.0
2023-03-21,846.7359478030303,849.3859969079926,838.2950528726207,846.0488891601562,134744,0.0,0.0
2023-03-22,846.2451581179022,856.2564209580041,842.1228663713059,846.14697265625,193236,0.0,0.0
2023-03-23,847.1284456958541,851.6924221363104,836.3811216556945,839.8654174804688,200314,0.0,0.0
2023-03-24,839.178300898629,844.5274611135685,820.6771424375908,828.47998046875,376893,0.0,0.0
2023-03-27,829.3143740288866,830.2958692203746,805.8075522116077,809.4881591796875,265163,0.0,0.0
2023-03-28,801.8814981296424,813.5121911230956,799.2314493737764,803.255615234375,341824,0.0,0.0
2023-03-29,806.690922199458,816.2113776364899,805.3658677469416,811.6474609375,540246,0.0,0.0
2023-03-31,817.5854224196491,833.8291544253567,816.6039273147036,827.0077514648438,437577,0.0,0.0
2023-04-03,834.2708599866993,836.1357246948354,817.5363800116372,829.2652587890625,476819,0.0,0.0
2023-04-05,829.1180964246428,850.4656176998554,825.8791741433396,846.0488891601562,614244,0.0,0.0
2023-04-06,846.539612071641,884.3271773641143,840.6997036362071,880.1558227539062,860736,0.0,0.0
2023-04-10,875.4938085607231,909.8461440984197,874.9049353423645,890.1671752929688,1233453,0.0,0.0
2023-04-11,895.8597010560223,901.846797528076,882.7567647234853,884.866943359375,824604,0.0,0.0
2023-04-12,883.5420944182528,908.3739139030706,874.3650772808784,889.9218139648438,2196315,0.0,0.0
2023-04-13,890.216244834652,899.6876985242325,884.4253985520506,896.9885864257812,572541,0.0,0.0
2023-04-17,893.1605619415304,905.4292509791889,887.8114015399698,899.834716796875,450640,0.0,0.0
2023-04-18,900.2273979802975,926.0897722093316,900.2273979802975,906.6071166992188,1159264,0.0,0.0
2023-04-19,908.7173595953425,919.0230597923021,897.037601982218,906.312744140625,875720,0.0,0.0
2023-04-20,905.9691536291847,908.6192027124865,891.9337839211149,896.5958862304688,297066,0.0,0.0
2023-04-21,908.86446162497,914.7534322186523,853.2136775335308,857.188720703125,1551921,0.0,0.0
2023-04-24,861.7528011217145,868.5251420859817,857.7286946915182,861.4093017578125,700909,0.0,0.0
2023-04-25,864.6483101425086,879.3216770898964,862.9797561250693,874.8067626953125,401663,0.0,0.0
2023-04-26,874.8066405038494,896.2032234112663,874.5612667092558,888.9892578125,548836,0.0,0.0
2023-04-27,888.842087339767,905.3312557036895,884.8670435007101,898.0191040039062,562568,0.0,0.0
2023-04-28,899.9820618820366,910.827572177359,893.16065806185,898.166259765625,386511,0.0,0.0
2023-05-02,900.031080661609,915.3915042011611,896.98846956386,898.558837890625,347382,0.0,0.0
2023-05-03,898.068118340658,913.9683527448813,889.4800352417719,906.4108276367188,554552,0.0,0.0
2023-05-04,906.4107551156357,914.8025265197009,898.1661720380611,910.9747314453125,423947,0.0,0.0
2023-05-05,907.9322258856272,923.5870880845703,901.1108214898311,906.263671875,448391,0.0,0.0
2023-05-08,907.3924336362522,934.2854296716972,907.3924336362522,921.4768676757812,729667,0.0,0.0
2023-05-09,921.6239701668806,933.1074757060128,910.484023882739,914.2627563476562,550978,0.0,0.0
2023-05-10,912.7905292921987,927.3166461643084,905.9691257211845,922.360107421875,576245,0.0,0.0
2023-05-11,925.1083226980656,938.309445603229,922.4092107991024,932.1260375976562,622434,0.0,0.0
2023-05-12,932.1750155749583,937.3278650951146,919.3665158917114,923.68505859375,231674,0.0,0.0
2023-05-15,921.6240484323138,983.3601242011952,921.6240484323138,968.6376953125,1760246,0.0,0.0
2023-05-16,972.0729048754167,983.9980360393125,954.2587423947812,957.1051025390625,728149,0.0,0.0
2023-05-17,955.4855647089386,955.4855647089386,893.9948672705212,897.969970703125,3206907,0.0,0.0
2023-05-18,891.1485606329275,900.0310800304939,872.0094046235548,873.5797729492188,1125395,0.0,0.0
2023-05-19,877.5057182460629,906.9996352323474,868.377825421978,901.4542236328125,1276153,0.0,0.0
2023-05-22,901.0126354744075,913.7720736674002,891.7374934222042,908.4229125976562,622274,0.0,0.0
2023-05-23,908.9135582045056,917.1090785289581,901.2579081291191,908.52099609375,295798,0.0,0.0
2023-05-24,907.048822148873,911.8090499543796,899.6384853899044,907.6376953125,382577,0.0,0.0
2023-05-25,902.9755638902723,929.4759337000954,896.890281804652,923.8323364257812,908420,0.0,0.0
2023-05-26,922.6053708580788,932.4203216118881,911.6126140326712,915.6367797851562,733396,0.0,0.0
2023-05-29,917.6978739820526,922.2127272607522,909.4042288082397,912.4468994140625,428091,0.0,0.0
2023-05-30,910.8766624581333,918.6795617425385,907.8831139015472,915.88232421875,457307,0.0,0.0
2023-05-31,914.2136088335567,920.5933268855623,900.0309928752644,913.5265502929688,828343,0.0,0.0
2023-06-01,913.5265626554391,935.2667030429895,910.827451135372,923.1452026367188,674688,0.0,0.0
2023-06-02,926.4823861943563,947.5354697649615,923.832337229925,941.1066284179688,835559,0.0,0.0
2023-06-05,946.9465193274377,954.5531068249932,934.5797042614382,941.94091796875,457416,0.0,0.0
2023-06-06,942.4316666344911,973.594138031329,940.2723652967176,966.9199829101562,982778,0.0,0.0
2023-06-07,968.1958303434552,977.3237225751678,957.791946587532,962.797607421875,751214,0.0,0.0
2023-06-08,967.7543774366649,968.833998317359,943.7077422975185,949.155029296875,445030,0.0,0.0
2023-06-09,952.0502182503748,963.8281590947092,944.7380679950427,947.9769897460938,317442,0.0,0.0
2023-06-12,950.4799530777616,952.590131764238,943.3149903632885,945.7196655273438,322310,0.0,0.0
2023-06-13,948.1243651034943,967.7052063639483,940.517777288223,965.889404296875,481815,0.0,0.0
2023-06-14,967.5580310965425,1006.6706537884471,959.166258467913,1000.1927490234375,1367277,0.0,0.0
2023-06-15,1000.1435579763071,1023.7975671320104,969.8644565572671,975.802490234375,1664584,0.0,0.0
2023-06-16,978.5016700211943,1005.0511036992956,977.8636741669121,995.5796508789062,992730,0.0,0.0
2023-06-19,999.1620888383021,1002.6463847308102,984.4887239808016,990.4267578125,492210,0.0,0.0
2023-06-20,989.3961602285743,1005.1491451860427,976.9311600156351,1001.3213500976562,555424,0.0,0.0
2023-06-21,1003.8340221119031,1009.1056662941187,987.7726897864152,998.5623779296875,442261,4.0,0.0
2023-06-22,998.6608753659449,1004.0310914107687,975.8005453223589,983.239990234375,360176,0.0,0.0
2023-06-23,985.309440311361,992.9952261135559,962.6954462048565,969.543701171875,459635,0.0,0.0
2023-06-26,969.4943955625654,974.0270212761859,963.1880761734666,967.9177856445312,290340,0.0,0.0
2023-06-27,970.479619467609,978.1161479115477,961.9562443090603,969.7406005859375,511927,0.0,0.0
2023-06-28,975.5050135197087,977.4757307187384,960.7246345269858,965.7992553710938,866909,0.0,0.0
2023-06-30,973.2387286277777,985.2107998696703,966.8831534506774,970.3811645507812,484315,0.0,0.0
2023-07-03,974.4211357717865,988.6595193142361,966.4889509922708,983.8805541992188,254835,0.0,0.0
2023-07-04,995.2121067934492,996.1974653150269,974.1254103750824,976.53955078125,551916,0.0,0.0
2023-07-05,977.7221522769947,1007.5785083151989,973.534377878227,996.838134765625,474628,0.0,0.0
2023-07-06,1005.0657774741816,1042.4108926741917,1000.6316637500308,1024.822265625,1683704,0.0,0.0
2023-07-07,1024.6743900630172,1039.5532802546056,1002.3067387344495,1005.7062377929688,624390,0.0,0.0
2023-07-10,1010.6821837043017,1010.6821837043017,989.6448034035855,1003.0457153320312,320453,0.0,0.0
