Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02,2436.16519182867,2441.9862312468067,2402.233738166701,2421.49462890625,681703,0.0,0.0
2023-01-03,2413.5919240124867,2424.902410116097,2399.3472324919226,2406.02001953125,821843,0.0,0.0
2023-01-04,2414.0175176499197,2421.494680028095,2391.822421426849,2400.38818359375,1672649,0.0,0.0
2023-01-05,2401.760830433266,2453.2496886289705,2401.7134598148796,2445.441162109375,2008493,0.0,0.0
2023-01-06,2441.938691416838,2472.1315618763815,2437.1115108754425,2438.57861328125,991782,0.0,0.0
2023-01-09,2450.788749169992,2488.7427786109756,2432.4741142837315,2483.6318359375,1267078,0.0,0.0
2023-01-10,2483.6318064128836,2511.3639501772454,2475.1607852880243,2502.372314453125,1413088,0.0,0.0
2023-01-11,2502.513997050636,2506.1580678807336,2449.6054160941317,2454.479736328125,1471687,0.0,0.0
2023-01-12,2447.7128344396174,2463.329887238485,2435.0771265627877,2451.451416015625,1703829,0.0,0.0
2023-01-13,2451.593132547807,2498.0184144275945,2429.3032942856776,2483.58447265625,1348015,0.0,0.0
2023-01-16,2487.323038952813,2487.323038952813,2445.7249384783695,2458.1240234375,930068,0.0,0.0
2023-01-17,2466.026723011459,2531.854999206043,2462.5721347887907,2524.8037109375,1892865,0.0,0.0
2023-01-18,2525.230019063546,2549.3654633986735,2517.658114958408,2542.4560546875,2038075,0.0,0.0
2023-01-19,2527.2171738989255,2535.924815466746,2472.131398932238,2507.9560546875,1649842,0.0,0.0
2023-01-20,2413.5441938833374,2465.601029437684,2400.340733626147,2412.361083984375,4569549,0.0,0.0
2023-01-23,2423.008872524249,2464.6543375207593,2415.436969797611,2457.4609375,1388360,0.0,0.0
2023-01-24,2464.654504542396,2470.333431972217,2442.6960313623167,2461.341796875,1462462,0.0,0.0
2023-01-25,2461.3418514653836,2500.6211003928256,2455.1896799466276,2482.022705078125,1591810,0.0,0.0
2023-01-27,2494.4687479613276,2504.927484999918,2440.2349475217848,2472.3681640625,1581382,0.0,0.0
2023-01-30,2470.3335129424054,2470.3335129424054,2394.803729434912,2430.722900390625,2744039,0.0,0.0
2023-01-31,2430.5807802039876,2451.5927640980008,2405.2148598028316,2438.862548828125,2366794,0.0,0.0
2023-02-01,2461.0578978840813,2463.708110334017,2410.5629048792493,2436.49658203125,2014615,0.0,0.0
2023-02-02,2432.0006824744128,2498.4914580898353,2425.848511065157,2493.853759765625,1980667,0.0,0.0
2023-02-03,2498.727996696555,2515.2441639443396,2490.3514865498996,2507.009765625,1638238,0.0,0.0
2023-02-06,2490.209630484625,2503.460460901495,2460.6318840183976,2496.45654296875,1697446,0.0,0.0
2023-02-07,2503.460612707383,2503.9812272919867,2456.420208090268,2462.00439453125,1495745,0.0,0.0
2023-02-08,2453.9597397089387,2467.9678103125307,2440.377773626767,2444.589599609375,1061956,0.0,0.0
2023-02-09,2448.564266030701,2460.773867852963,2428.688019572779,2448.2802734375,1102484,0.0,0.0
2023-02-10,2446.671168862906,2448.232781433851,2418.607895662112,2439.572509765625,1523011,0.0,0.0
2023-02-13,2423.009250290585,2452.113755933724,2413.5443704066374,2442.885498046875,1146525,0.0,0.0
2023-02-14,2446.671245013033,2462.7615394676645,2432.663177743183,2441.560302734375,1944364,0.0,0.0
2023-02-15,2413.54425096214,2434.177734303244,2401.2399077219407,2412.0771484375,2009134,0.0,0.0
