Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02,368.2911967223692,374.7550292583163,366.8221452318325,372.3066101074219,2924202,0.0,0.0
2023-01-03,372.89427911222873,374.80405822240857,370.6907016256824,372.2087097167969,2004850,0.0,0.0
2023-01-04,372.55150010200566,373.6288106450169,360.9949721735322,364.17791748046875,3815316,0.0,0.0
2023-01-05,365.0103392264163,366.8711318048148,361.043882266429,365.0592956542969,2499525,0.0,0.0
2023-01-06,366.1856167559828,366.5773579008711,359.96662520910434,362.1212463378906,2603968,0.0,0.0
2023-01-09,365.3041772887203,368.2422805913106,362.46401674046956,366.2345886230469,1561902,0.0,0.0
2023-01-10,366.18558744269114,366.969099557681,360.60320932705304,365.3531188964844,2252881,0.0,0.0
2023-01-11,365.3041544502723,367.7525737160248,363.3943754678132,364.4227294921875,1681043,0.0,0.0
2023-01-12,365.20621209505583,368.7319418191195,363.14953393202444,367.1649475097656,2859266,0.0,0.0
2023-01-13,368.2422447470185,371.47414611010515,364.9124006391261,369.27056884765625,2743616,0.0,0.0
2023-01-16,370.69069309808737,372.0618019694768,364.031004358235,366.0386962890625,1661685,0.0,0.0
2023-01-17,366.2345673207991,368.14431642364167,361.43564162868813,367.6546325683594,1977186,0.0,0.0
2023-01-18,368.24226157634973,369.36852847326566,365.45105760543214,368.6340026855469,1819111,0.0,0.0
2023-01-19,367.2628914617197,368.73194302756656,364.9613713643068,367.6546325683594,1980513,0.0,0.0
2023-01-20,366.28352111877626,368.09535734788574,360.94595517938666,361.68048095703125,3988074,0.0,0.0
2023-01-23,363.4923177921686,364.0309879627643,359.9176316459244,361.9253234863281,2338790,0.0,0.0
2023-01-24,362.85574209275654,363.59026788646656,356.09811076821046,357.37127685546875,3010618,0.0,0.0
2023-01-25,356.68571807760236,356.68571807760236,341.211690928111,344.786376953125,7032545,0.0,0.0
2023-01-27,347.6265892968039,352.52342796903423,340.0854457863967,348.60595703125,5422141,0.0,0.0
2023-01-30,349.58529296361087,356.34292373895477,339.35088911450976,345.8636779785156,5105818,0.0,0.0
2023-01-31,348.6549009920763,353.55173948915603,344.2967027745033,348.703857421875,4784073,0.0,0.0
2023-02-01,351.15226568798283,358.0568256856804,334.5030153186239,341.79931640625,5504489,0.0,0.0
2023-02-02,341.70138691527023,348.50800443250995,334.50302829290774,347.18585205078125,4485546,0.0,0.0
2023-02-03,347.7734762311055,351.5930042833385,341.5544853588142,346.20648193359375,4697067,0.0,0.0
2023-02-06,346.20649496684155,347.8224457550128,343.513233690579,346.5982360839844,1913975,0.0,0.0
2023-02-07,347.47963843804484,351.69093736485786,345.7657450102316,349.7811584472656,2846953,0.0,0.0
2023-02-08,351.250199268592,354.4821304240241,348.3610826538063,352.86614990234375,2429159,0.0,0.0
2023-02-09,353.89450771461514,354.8738753685159,346.50026399490724,349.3404541015625,2229848,0.0,0.0
2023-02-10,349.1446041038587,354.8249251186786,348.21419278291125,354.04144287109375,2809140,0.0,0.0
