Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02,618.4500122070312,623.2999877929688,598.0,603.9500122070312,1904864,0.0,0.0
2023-01-03,606.4000244140625,611.8499755859375,595.0499877929688,600.2999877929688,1217265,0.0,0.0
2023-01-04,599.5,599.5,582.0,584.3499755859375,1596696,0.0,0.0
2023-01-05,589.0,589.75,570.0,573.9500122070312,1615969,0.0,0.0
2023-01-06,573.8499755859375,573.8499755859375,562.7999877929688,568.3499755859375,1385827,0.0,0.0
2023-01-09,577.5,596.75,574.0,585.5499877929688,2765775,0.0,0.0
2023-01-10,586.0,588.7999877929688,564.4500122070312,571.4500122070312,1452148,0.0,0.0
2023-01-11,585.0,596.8499755859375,578.2000122070312,580.2000122070312,1709903,0.0,0.0
2023-01-12,583.9000244140625,583.9000244140625,570.0,571.4000244140625,1003738,0.0,0.0
2023-01-13,572.9500122070312,577.5,568.2000122070312,573.2999877929688,1116306,0.0,0.0
2023-01-16,575.0,578.2000122070312,563.75,568.2999877929688,863149,0.0,0.0
2023-01-17,567.9500122070312,577.25,565.0,572.25,1032218,0.0,0.0
2023-01-18,573.9500122070312,573.9500122070312,565.0499877929688,566.0,870228,0.0,0.0
2023-01-19,560.9000244140625,563.6500244140625,555.5499877929688,558.3499755859375,853177,0.0,0.0
2023-01-20,559.7999877929688,559.9000244140625,552.4500122070312,554.4500122070312,668493,0.0,0.0
2023-01-23,556.6500244140625,560.0,541.0,545.9000244140625,865429,0.0,0.0
2023-01-24,548.0999755859375,573.1500244140625,547.0,572.6500244140625,3755007,0.0,0.0
2023-01-25,572.5,573.6500244140625,544.0499877929688,544.0499877929688,3376652,0.0,0.0
2023-01-27,525.0,527.6500244140625,516.8499755859375,516.8499755859375,981654,0.0,0.0
2023-01-30,491.0,500.0,491.0,491.0,3176559,0.0,0.0
2023-01-31,466.45001220703125,466.45001220703125,466.45001220703125,466.45001220703125,879002,0.0,0.0
2023-02-01,475.0,488.70001220703125,443.1499938964844,443.1499938964844,10404690,0.0,0.0
2023-02-02,421.0,421.0,421.0,421.0,362700,0.0,0.0
2023-02-03,399.95001220703125,399.95001220703125,399.95001220703125,399.95001220703125,807229,0.0,0.0
2023-02-06,379.95001220703125,379.95001220703125,379.95001220703125,379.95001220703125,665662,0.0,0.0
2023-02-07,360.95001220703125,398.8999938964844,360.95001220703125,398.8999938964844,17681627,0.0,0.0
2023-02-08,416.29998779296875,418.79998779296875,415.0,418.79998779296875,919480,0.0,0.0
2023-02-09,439.70001220703125,439.70001220703125,406.29998779296875,439.70001220703125,12704925,0.0,0.0
2023-02-10,434.79998779296875,456.95001220703125,417.75,435.8999938964844,8116825,0.0,0.0
2023-02-13,425.0,443.20001220703125,414.1000061035156,414.1000061035156,3499118,0.0,0.0
2023-02-14,393.3999938964844,401.5,393.3999938964844,393.3999938964844,2889765,0.0,0.0
2023-02-15,385.0,408.8999938964844,383.25,397.54998779296875,5281042,0.0,0.0
2023-02-16,410.0,417.3999938964844,406.70001220703125,417.3999938964844,7344862,0.0,0.0
2023-02-17,422.1000061035156,438.25,418.8500061035156,438.25,4909261,0.0,0.0
2023-02-20,438.95001220703125,455.0,421.0,429.79998779296875,6612934,0.0,0.0
2023-02-21,434.25,442.95001220703125,408.3500061035156,410.8500061035156,4314226,0.0,0.0
2023-02-22,409.0,409.0,390.29998779296875,390.29998779296875,3393638,0.0,0.0
2023-02-23,374.0,394.29998779296875,370.79998779296875,374.29998779296875,6272834,0.0,0.0
2023-02-24,376.0,387.3999938964844,357.25,362.54998779296875,4274178,0.0,0.0
2023-02-27,360.0,362.1000061035156,344.45001220703125,344.45001220703125,2731387,0.0,0.0
2023-02-28,328.0,361.6499938964844,327.25,361.6499938964844,14317673,0.0,0.0
2023-03-01,369.0,379.70001220703125,368.8999938964844,379.70001220703125,992060,0.0,0.0
2023-03-02,398.6499938964844,398.6499938964844,380.0,398.6499938964844,7268869,0.0,0.0
2023-03-03,417.45001220703125,418.54998779296875,415.1499938964844,418.54998779296875,952505,0.0,0.0
2023-03-06,439.45001220703125,439.45001220703125,439.45001220703125,439.45001220703125,755826,0.0,0.0
2023-03-08,448.25,461.3999938964844,425.75,461.3999938964844,9279040,0.0,0.0
2023-03-09,479.8999938964844,484.45001220703125,463.1499938964844,474.3999938964844,16404681,0.0,0.0
2023-03-10,455.0,469.0,450.70001220703125,453.5,7471742,0.0,0.0
2023-03-13,450.0,471.75,432.1499938964844,435.5,5813550,0.0,0.0
2023-03-14,443.0,444.0,413.75,414.0,5125469,0.0,0.0
2023-03-15,418.75,434.70001220703125,408.3500061035156,426.79998779296875,7078235,0.0,0.0
2023-03-16,422.0,431.0,414.20001220703125,420.6499938964844,2731224,0.0,0.0
2023-03-17,429.3999938964844,439.0,423.8999938964844,427.6499938964844,2423287,0.0,0.0
2023-03-20,423.0,423.0,409.29998779296875,413.8500061035156,2158387,0.0,0.0
2023-03-21,419.75,425.79998779296875,410.25,418.75,2787019,0.0,0.0
2023-03-22,420.75,428.3999938964844,418.04998779296875,419.79998779296875,1894070,0.0,0.0
2023-03-23,418.8500061035156,435.5,415.0,421.29998779296875,3167155,0.0,0.0
2023-03-24,428.54998779296875,428.54998779296875,406.5,407.70001220703125,2942880,0.0,0.0
2023-03-27,409.0,411.79998779296875,387.3500061035156,387.5,2784324,0.0,0.0
2023-03-28,387.0,387.0,368.1499938964844,368.1499938964844,2613054,0.0,0.0
2023-03-29,358.0,386.54998779296875,357.3999938964844,386.54998779296875,6223991,0.0,0.0
2023-03-31,401.95001220703125,405.8500061035156,399.04998779296875,405.8500061035156,4081988,0.0,0.0
2023-04-03,405.8500061035156,407.75,391.20001220703125,395.70001220703125,3348736,0.0,0.0
2023-04-05,394.95001220703125,405.5,391.8500061035156,396.95001220703125,2052727,0.0,0.0
2023-04-06,399.0,414.75,396.3500061035156,409.20001220703125,3426105,0.0,0.0
2023-04-10,412.0,419.6499938964844,408.04998779296875,410.0,2208915,0.0,0.0
2023-04-11,412.25,426.0,412.25,416.6499938964844,3076342,0.0,0.0
2023-04-12,418.79998779296875,420.6000061035156,410.6499938964844,412.29998779296875,1839128,0.0,0.0
2023-04-13,412.29998779296875,415.0,408.3999938964844,410.5,1164398,0.0,0.0
2023-04-17,410.5,414.0,404.3999938964844,406.8999938964844,1524545,0.0,0.0
2023-04-18,407.0,410.54998779296875,401.29998779296875,403.45001220703125,960774,0.0,0.0
2023-04-19,405.79998779296875,417.0,398.8500061035156,408.29998779296875,1750568,0.0,0.0
2023-04-20,410.75,415.8999938964844,407.04998779296875,411.5,2142458,0.0,0.0
2023-04-21,411.54998779296875,412.95001220703125,403.5,404.29998779296875,1289899,0.0,0.0
2023-04-24,405.75,405.75,398.20001220703125,399.70001220703125,1045860,0.0,0.0
2023-04-25,400.20001220703125,414.8999938964844,399.0,403.29998779296875,2637540,0.0,0.0
2023-04-26,405.8500061035156,408.3999938964844,401.0,403.45001220703125,1301597,0.0,0.0
2023-04-27,403.29998779296875,407.5,400.5,402.1499938964844,1314856,0.0,0.0
2023-04-28,404.75,418.20001220703125,403.04998779296875,411.8500061035156,3529935,0.0,0.0
2023-05-02,414.5,423.20001220703125,413.20001220703125,415.45001220703125,2441446,0.0,0.0
2023-05-03,414.6000061035156,419.0,390.29998779296875,397.45001220703125,4578768,0.0,0.0
2023-05-04,392.6000061035156,401.5,389.04998779296875,399.0,1678816,0.0,0.0
2023-05-05,400.0,403.54998779296875,396.04998779296875,397.0,1147292,0.0,0.0
2023-05-08,399.3999938964844,400.0,392.0,393.25,1414041,0.0,0.0
2023-05-09,394.5,397.20001220703125,390.0,390.29998779296875,935375,0.0,0.0
2023-05-10,391.0,393.8999938964844,387.75,388.8500061035156,607567,0.0,0.0
2023-05-11,393.0,401.8999938964844,392.5,395.25,1420899,0.0,0.0
2023-05-12,398.0,398.04998779296875,391.6000061035156,392.25,706405,0.0,0.0
2023-05-15,394.95001220703125,394.95001220703125,385.0,386.70001220703125,820378,0.0,0.0
2023-05-16,386.5,392.5,382.29998779296875,383.1499938964844,906136,0.0,0.0
2023-05-17,388.79998779296875,388.79998779296875,377.5,385.75,946145,0.0,0.0
2023-05-18,388.20001220703125,388.20001220703125,377.0,378.0,837536,0.0,0.0
2023-05-19,378.75,412.20001220703125,366.0,403.95001220703125,6990238,0.0,0.0
2023-05-22,416.0,444.29998779296875,413.1000061035156,444.29998779296875,9234176,0.0,0.0
2023-05-23,469.79998779296875,488.70001220703125,468.29998779296875,488.70001220703125,13103654,0.0,0.0
2023-05-24,499.0,509.0,464.29998779296875,464.29998779296875,12837676,0.0,0.0
2023-05-25,453.20001220703125,468.95001220703125,442.6499938964844,452.04998779296875,5556002,0.0,0.0
2023-05-26,455.0,457.8999938964844,447.25,450.3999938964844,2297571,0.0,0.0
2023-05-29,455.95001220703125,457.6499938964844,444.3999938964844,447.6499938964844,1481961,0.0,0.0
