Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_20,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0,BBU_20_2.0,BBL_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,OBV
2023-01-02,123.35127505444284,126.28222857614,123.30940173425851,125.98912811279295,9631496,0.0,0.0,,,125.98912811279295,0.0,0.0,0.0,0.0,,,,,,2.972826841881485,0.0
2023-01-03,125.36106555554268,126.11474697848774,123.93746212723738,125.23545837402344,14991139,0.0,0.0,,,125.91735004243395,0.0,-0.060121802522914436,-0.012024360504582887,-0.04809744201833155,,,,,,2.9160024139792617,-14991139.0
2023-01-04,124.60741967297692,124.64929300044687,121.4252384544438,122.47200775146484,13535874,0.0,0.0,,,125.5892222051988,0.0,-0.3269868336207793,-0.07501685512782216,-0.2519699784929571,,,,,,2.979875092950717,-28527013.0
2023-01-05,122.1370282375648,123.10005073417167,120.71341198631131,122.68134307861328,16320559,0.0,0.0,,,125.31228133600018,6.111544056610455,-0.5156436628437859,-0.16314221667101492,-0.352501446172771,,,,,,2.937501068301406,-12206454.0
2023-01-06,122.84881511871735,124.021204140248,122.513854128533,123.39314270019533,16804116,0.0,0.0,,,125.12950622782829,23.280911393953602,-0.6007937026747072,-0.2506725138717534,-0.35012118880295384,,,,,,2.8353474214023775,4597662.0
2023-01-09,125.02610747117456,125.7797761337683,123.7699845148894,124.06307220458984,18660445,0.0,0.0,,,125.02794108275796,35.277398611995096,-0.6072183750956697,-0.32198168611653666,-0.285236688979133,,,,,,2.8032964222717056,23258107.0
2023-01-10,124.43993162379024,125.86353522615175,124.43993162379024,125.0679931640625,18490715,0.0,0.0,,,125.03175556669173,48.32950884772967,-0.5251674478881228,-0.36261883847085385,-0.1625486094172689,,,,,,2.731665465078149,41748822.0
2023-01-11,125.1935902173286,125.61229787691832,122.47199042999536,122.9325714111328,12538238,0.0,0.0,,,124.8318332661623,33.068681250665435,-0.6252447536100618,-0.41514402149869545,-0.21010073211136637,,,,,,2.760854178067064,29210584.0
2023-01-12,123.68623322784454,124.14681418343916,122.05327600159364,122.38823699951172,13270422,0.0,0.0,,,124.59910981219558,30.430852291339065,-0.7399502908877906,-0.4801052753765145,-0.25984501551127615,,,,,,2.713188749765525,15940162.0
2023-01-13,122.59760076971244,123.51876275567815,122.1788930993542,123.05818176269533,8854484,0.0,0.0,,,124.45235475986223,37.08291367046411,-0.7679439325364683,-0.5376730068085053,-0.23027092572796304,,,,,,2.615094528805413,24794646.0
