Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-25 09:15:00,1365.5,1370.9000244140625,1364.5999755859375,1364.5999755859375,0,0.0,0.0
2026-05-25 09:20:00,1364.0,1367.0,1364.0,1364.5999755859375,153266,0.0,0.0
2026-05-25 09:25:00,1364.699951171875,1365.0,1360.300048828125,1360.5999755859375,132467,0.0,0.0
2026-05-25 09:30:00,1360.5999755859375,1361.0999755859375,1359.0999755859375,1360.5999755859375,135830,0.0,0.0
2026-05-25 09:35:00,1360.5999755859375,1360.699951171875,1358.0999755859375,1359.5999755859375,113328,0.0,0.0
2026-05-25 09:40:00,1359.699951171875,1359.699951171875,1358.0999755859375,1359.4000244140625,92269,0.0,0.0
2026-05-25 09:45:00,1359.5999755859375,1360.5999755859375,1359.199951171875,1360.5,88077,0.0,0.0
2026-05-25 09:50:00,1360.5999755859375,1362.0,1360.0,1361.9000244140625,109640,0.0,0.0
2026-05-25 09:55:00,1361.699951171875,1362.0,1360.0,1360.0999755859375,78936,0.0,0.0
2026-05-25 10:00:00,1360.5,1361.300048828125,1360.0,1360.699951171875,50856,0.0,0.0
2026-05-25 10:05:00,1360.699951171875,1362.0999755859375,1360.300048828125,1361.300048828125,46249,0.0,0.0
2026-05-25 10:10:00,1361.5,1363.0999755859375,1361.300048828125,1362.0999755859375,64076,0.0,0.0
2026-05-25 10:15:00,1362.0999755859375,1363.5999755859375,1362.0,1363.0999755859375,63919,0.0,0.0
2026-05-25 10:20:00,1363.5,1364.4000244140625,1363.199951171875,1363.300048828125,64369,0.0,0.0
2026-05-25 10:25:00,1363.300048828125,1363.300048828125,1360.5,1361.0,73431,0.0,0.0
2026-05-25 10:30:00,1360.5,1361.5,1359.5,1360.4000244140625,57620,0.0,0.0
2026-05-25 10:35:00,1360.5999755859375,1362.5,1360.0,1362.0999755859375,50262,0.0,0.0
2026-05-25 10:40:00,1362.0999755859375,1362.5,1361.5,1362.0,44565,0.0,0.0
2026-05-25 10:45:00,1362.0,1362.0,1360.4000244140625,1360.800048828125,78700,0.0,0.0
2026-05-25 10:50:00,1361.0999755859375,1361.699951171875,1360.199951171875,1361.5,47826,0.0,0.0
2026-05-25 10:55:00,1361.5,1361.800048828125,1360.5,1361.300048828125,35598,0.0,0.0
2026-05-25 11:00:00,1361.300048828125,1362.0,1360.800048828125,1361.9000244140625,52371,0.0,0.0
2026-05-25 11:05:00,1361.9000244140625,1362.800048828125,1361.0999755859375,1361.5999755859375,70151,0.0,0.0
2026-05-25 11:10:00,1361.5999755859375,1362.4000244140625,1360.9000244140625,1362.0999755859375,32330,0.0,0.0
2026-05-25 11:15:00,1362.0999755859375,1362.4000244140625,1360.699951171875,1361.0999755859375,64440,0.0,0.0
2026-05-25 11:20:00,1361.0999755859375,1361.9000244140625,1360.4000244140625,1361.9000244140625,36926,0.0,0.0
2026-05-25 11:25:00,1361.9000244140625,1362.0,1359.4000244140625,1360.699951171875,116405,0.0,0.0
2026-05-25 11:30:00,1360.699951171875,1360.699951171875,1358.300048828125,1358.300048828125,76247,0.0,0.0
2026-05-25 11:35:00,1358.800048828125,1359.4000244140625,1358.199951171875,1359.199951171875,46576,0.0,0.0
2026-05-25 11:40:00,1359.4000244140625,1360.0,1359.0,1359.300048828125,33481,0.0,0.0
2026-05-25 11:45:00,1359.300048828125,1359.9000244140625,1359.0,1359.9000244140625,71491,0.0,0.0
2026-05-25 11:50:00,1359.9000244140625,1361.0,1359.699951171875,1360.300048828125,47734,0.0,0.0
2026-05-25 11:55:00,1360.300048828125,1360.300048828125,1359.4000244140625,1359.4000244140625,28096,0.0,0.0
2026-05-25 12:00:00,1359.4000244140625,1359.699951171875,1358.0,1359.699951171875,91499,0.0,0.0
2026-05-25 12:05:00,1359.699951171875,1361.0999755859375,1359.300048828125,1360.4000244140625,93570,0.0,0.0
2026-05-25 12:10:00,1360.4000244140625,1361.0999755859375,1360.300048828125,1360.699951171875,42372,0.0,0.0
2026-05-25 12:15:00,1360.9000244140625,1361.0,1360.0,1360.5,115310,0.0,0.0
2026-05-25 12:20:00,1360.5,1361.5,1360.0,1361.199951171875,102949,0.0,0.0
2026-05-25 12:25:00,1361.199951171875,1361.800048828125,1360.9000244140625,1360.9000244140625,65587,0.0,0.0
2026-05-25 12:30:00,1361.0,1361.5,1360.9000244140625,1361.5,31080,0.0,0.0
2026-05-25 12:35:00,1361.199951171875,1361.5,1359.5,1359.699951171875,71971,0.0,0.0
2026-05-25 12:40:00,1359.800048828125,1360.0,1359.0,1359.5999755859375,153032,0.0,0.0
2026-05-25 12:45:00,1359.5999755859375,1359.9000244140625,1357.5,1358.4000244140625,103983,0.0,0.0
2026-05-25 12:50:00,1358.300048828125,1360.0,1358.0,1360.0,77063,0.0,0.0
2026-05-25 12:55:00,1360.0,1360.0,1359.0,1359.800048828125,35947,0.0,0.0
