Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02,177.9525049565831,178.6898772146905,176.625228891239,178.34576416015625,1333139,0.0,0.0
2023-01-03,178.93567235085396,179.91883538574876,176.47776476361696,177.85418701171875,1729484,0.0,0.0
2023-01-04,177.60839897381862,178.00167319492763,173.92153753648327,176.1828155517578,1956913,0.0,0.0
2023-01-05,176.23197378175135,178.49325175952166,175.54376265857186,177.5592498779297,1362043,0.0,0.0
2023-01-06,177.46093446230128,178.54241984204708,174.7572360148147,175.3962860107422,1453876,0.0,0.0
2023-01-09,175.9861782211341,178.29661728791655,175.7895486201451,177.75587463378906,1205955,0.0,0.0
2023-01-10,179.1322919653371,180.01714764851098,176.08449572829775,177.95249938964844,2079610,0.0,0.0
2023-01-11,178.0508347030836,181.19695346884538,178.0508347030836,179.91883850097656,1978023,0.0,0.0
2023-01-12,181.00030531195372,182.3767274428474,178.64070522800955,179.57470703125,2496914,0.0,0.0
2023-01-13,179.7222115527162,180.95116538581482,178.4932577196176,179.96800231933594,1124171,0.0,0.0
2023-01-16,179.32893732499795,182.37674883183362,178.8373557917585,179.96800231933594,1761103,0.0,0.0
2023-01-17,179.2797776870303,181.4918944202035,179.2797776870303,181.1477813720703,2163936,0.0,0.0
2023-01-18,181.0986137285363,182.4750508698383,180.26293421598353,181.88514709472656,2053428,0.0,0.0
2023-01-19,180.80366844448966,188.1282447451593,180.31208694790118,186.30938720703125,6627616,0.0,0.0
2023-01-20,186.85015643915867,187.24341569163266,182.27843886928449,183.35992431640625,2166966,0.0,0.0
2023-01-23,183.75315730150137,184.88380374402703,179.6730368832882,181.1477813720703,2065686,0.0,0.0
2023-01-24,181.68853595428916,182.72086016463012,178.59156332326629,180.5087432861328,1022069,0.0,0.0
2023-01-25,180.6562147239947,180.85284433828468,177.0185143530572,179.13230895996094,1474814,0.0,0.0
2023-01-27,180.90199667754854,184.24474496323063,177.80503914822185,180.11546325683594,2867121,0.0,0.0
2023-01-30,179.67304070270163,181.54104442745086,170.08720132184612,173.47911071777344,5339429,0.0,0.0
2023-01-31,172.88922334428563,178.68987917081287,172.1518510781062,177.80503845214844,2968425,0.0,0.0
2023-02-01,178.73904754508447,185.67035012763932,175.88786566618194,179.3780975341797,6211267,0.0,0.0
2023-02-02,178.73904762452338,180.9020033599736,175.7895584393064,177.65756225585938,3120856,0.0,0.0
2023-02-03,177.95250325011366,179.37808660174196,174.01985124458628,177.1659698486328,2239237,0.0,0.0
2023-02-06,178.93568466553663,179.91884776809454,174.3639822393938,179.2306365966797,3756326,0.0,0.0
2023-02-07,179.13230525137155,179.82051638807738,174.31481229255314,174.75723266601562,3197394,0.0,0.0
2023-02-08,174.7572292616555,176.2811349644533,172.6925808898808,175.83871459960938,2279862,0.0,0.0
2023-02-09,175.789554630515,177.21513803877318,175.10134350258457,176.7235565185547,933671,0.0,0.0
2023-02-10,176.47777107999303,178.88651760132208,175.00302647486774,176.82188415527344,2162651,0.0,0.0
2023-02-13,177.95252346462672,179.1323161999281,175.88787492644042,176.9693603515625,1839798,0.0,0.0
2023-02-14,176.9693467596083,178.73904322757986,175.64207065816026,178.14913940429688,1147212,0.0,0.0
