Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02,486.3005764760588,486.6451274272932,470.30384698671475,476.4072265625,293293,0.0,0.0
2023-01-03,479.262007678457,479.262007678457,464.15124532697564,466.9075927734375,306754,0.0,0.0
2023-01-04,468.03969778481485,473.45397535706053,455.7837301726849,469.86083984375,384288,0.0,0.0
2023-01-05,469.8608685679423,474.8813868138784,463.60986265866086,472.518798828125,216692,0.0,0.0
2023-01-06,468.18734980392736,481.7722523043498,468.18734980392736,478.5729064941406,227797,0.0,0.0
2023-01-09,482.3137194356136,510.714043313145,479.65578924345243,506.2841796875,1457360,0.0,0.0
2023-01-10,508.9421231485535,517.7526419393696,496.1447390074873,502.7403259277344,1015856,0.0,0.0
2023-01-11,499.7870723981607,499.7870723981607,486.3005866228185,489.2046203613281,346614,0.0,0.0
2023-01-12,489.2538302192595,489.3522776421777,472.518789748983,482.4121398925781,378022,0.0,0.0
2023-01-13,478.76984918492576,481.6738530316064,475.3736081993855,477.9822998046875,160867,0.0,0.0
2023-01-16,480.34487088920935,487.28497825977183,474.48759499234353,476.55487060546875,190440,0.0,0.0
2023-01-17,476.89941346347285,486.98965779173926,472.5187587871105,475.5212097167969,208494,0.0,0.0
2023-01-18,477.88384276601283,484.77474155114965,473.84773889776005,480.9847412109375,144038,0.0,0.0
2023-01-19,480.7878376941092,485.80835558391027,474.6352496041407,480.5909729003906,426773,0.0,0.0
2023-01-20,478.42527219619006,480.7386514343324,472.66644346692294,476.8009948730469,255728,0.0,0.0
2023-01-23,477.0962956288817,479.1143625931871,460.80425401500094,463.2652893066406,166093,0.0,0.0
2023-01-24,462.1332258740994,462.47774678644555,450.12336145758235,457.40802001953125,351972,0.0,0.0
2023-01-25,457.4079993887303,466.0216226475805,455.48840994477536,458.5400695800781,129860,0.0,0.0
2023-01-27,462.03477614345263,462.03477614345263,450.12335920796585,457.3095703125,276648,0.0,0.0
2023-01-30,457.3095654403319,461.1980132141945,449.68035604351223,451.5999755859375,309441,0.0,0.0
2023-01-31,462.57621003057596,464.397382243841,444.1184444405982,447.80999755859375,580524,0.0,0.0
2023-02-01,442.98634858147074,464.05280448340267,428.76155270469195,449.3850402832031,619091,0.0,0.0
2023-02-02,448.8928573016327,469.5655546773658,441.55895978727676,466.26776123046875,460019,0.0,0.0
2023-02-03,469.5655465008345,474.7829294451807,457.1619222829914,461.0995788574219,315915,0.0,0.0
2023-02-06,461.09955713659605,473.35552466394836,450.17255464889814,453.9625549316406,275680,0.0,0.0
2023-02-07,456.22674265179575,460.1643991898043,447.90843119847847,450.6155700683594,154465,0.0,0.0
2023-02-08,452.8796813857535,467.94123469850973,452.3382656634302,454.1101989746094,319983,0.0,0.0
2023-02-09,453.81490584349336,463.60983827923195,453.81490584349336,457.0142517089844,290512,0.0,0.0
2023-02-10,456.3251649218185,471.7312703254219,453.81492086871157,469.36865234375,238613,0.0,0.0
2023-02-13,467.5966979509257,469.76242098978787,460.5581431375249,464.9880065917969,285035,0.0,0.0
2023-02-14,465.62787449292256,470.0577379923267,460.80425135751386,467.9412536621094,191432,0.0,0.0
2023-02-15,463.85594243491056,474.4876028470753,463.85594243491056,471.4359130859375,144705,0.0,0.0
2023-02-16,471.4359238985433,478.42527027514757,467.10450770690846,467.7936096191406,183108,0.0,0.0
2023-02-17,466.41540759833066,471.23906091873846,460.0167156871905,467.89202880859375,81085,0.0,0.0
2023-02-20,491.22265429510924,495.94783013528206,471.8296837821154,480.83709716796875,1320946,0.0,0.0
2023-02-21,476.4564794949581,476.85023917210356,465.62792314279994,469.4671325683594,261946,0.0,0.0
2023-02-22,465.4309651455932,476.3087587579871,462.6746177375472,472.7648620605469,225190,0.0,0.0
2023-02-23,472.5187726217891,475.1767027345604,463.16683858031615,465.18487548828125,132903,0.0,0.0
2023-02-24,462.72382988483673,469.07331276697647,462.72382988483673,466.07086181640625,71377,0.0,0.0
2023-02-27,468.3842469268175,469.66400336439335,442.1004067893186,452.58441162109375,406428,0.0,0.0
2023-02-28,457.75256938647743,457.75256938647743,435.99701115563636,442.248046875,283677,0.0,0.0
2023-03-01,444.4629441660504,457.75253385872304,442.838666989777,455.7344970703125,184255,0.0,0.0
2023-03-02,455.73454842512024,458.73699960317344,442.00195884511777,444.3153381347656,156967,0.0,0.0
2023-03-03,447.90842511893646,457.55567148933966,447.7607690091524,455.83294677734375,147508,0.0,0.0
2023-03-06,457.5556676114403,463.1668400711591,455.24231847991416,459.7705993652344,132709,0.0,0.0
2023-03-08,455.29151030363937,456.9650262501775,443.03554303653016,455.5868225097656,221270,0.0,0.0
2023-03-09,455.5868432470586,465.0864635496125,453.8641185350627,455.83294677734375,120393,0.0,0.0
2023-03-10,455.6852906004632,457.7525662629409,448.89283917398075,454.45477294921875,87460,0.0,0.0
2023-03-13,456.8665895399692,456.8665895399692,446.9732098158378,451.94451904296875,65258,0.0,0.0
2023-03-14,451.2554103155786,453.66723683931923,442.0511326173379,444.118408203125,61961,0.0,0.0
2023-03-15,442.9863757621951,460.70583079268295,438.06430492039294,454.06103515625,340224,0.0,0.0
2023-03-16,456.3744115502962,463.65907034132687,446.1857189643448,461.49334716796875,144630,0.0,0.0
2023-03-17,463.65905445809125,472.02657454916084,447.95763709395726,453.9133605957031,250612,0.0,0.0
2023-03-20,452.1414063251482,466.07089055799605,447.613125276239,458.4416809082031,258671,0.0,0.0
2023-03-21,460.75501604810745,465.0372234710489,448.5975257207936,452.3382873535156,162453,0.0,0.0
2023-03-22,451.84608009172666,465.3817742121215,451.2062169235131,461.2472229003906,217721,0.0,0.0
2023-03-23,463.36374719951044,477.2439625245272,460.016715093684,469.91009521484375,386860,0.0,0.0
2023-03-24,470.205413242571,472.2726889681716,459.77061723301114,464.69268798828125,146225,0.0,0.0
2023-03-27,459.72139132230575,463.21604941087276,444.06921291522235,447.4654235839844,344181,0.0,0.0
2023-03-28,447.46540377333537,450.6155408160208,442.9863317688899,445.2012634277344,221083,0.0,0.0
2023-03-29,442.9863857256708,447.0716986078646,439.34404120404054,443.5278015136719,119972,0.0,0.0
2023-03-31,445.2997397026483,450.76322613177484,442.5433621011769,449.2373962402344,266243,0.0,0.0
2023-04-03,449.8772552331135,451.3538764209684,441.36207905820413,442.8879089355469,197898,0.0,0.0
2023-04-05,445.398172802826,448.89283085078984,441.2636215545319,447.9084167480469,359382,0.0,0.0
2023-04-06,452.83048165665025,463.85593148767265,451.8460675660923,460.6565856933594,371072,0.0,0.0
2023-04-10,463.5113878963375,470.9437023811121,457.40800842133865,467.8428039550781,233258,0.0,0.0
2023-04-11,471.5343502223052,476.21031716083536,463.9543496946511,473.7000732421875,128227,0.0,0.0
2023-04-12,475.2751105521579,475.472005386897,466.5630698907277,472.9617614746094,186929,0.0,0.0
2023-04-13,472.518766896241,478.86824984318287,466.8091771463517,477.93304443359375,292661,0.0,0.0
2023-04-17,477.9330584461435,490.238235028176,472.3218859079626,485.41461181640625,286908,0.0,0.0
2023-04-18,486.34978136849526,486.34978136849526,472.22346285558285,483.1012268066406,425622,0.0,0.0
2023-04-19,482.3629182406318,482.3629182406318,472.6664331614893,474.29071044921875,1018934,0.0,0.0
2023-04-20,475.7673301445446,477.0470865202324,465.62787676868123,468.0397033691406,73110,0.0,0.0
2023-04-21,468.53193895405497,469.5655618217938,456.4236265674506,457.6541442871094,841429,0.0,0.0
2023-04-24,457.8017736932423,462.6746355955437,448.54828698971835,452.3382873535156,157050,0.0,0.0
2023-04-25,455.7837576521292,456.52206827467586,450.86168683515154,452.58441162109375,141356,0.0,0.0
2023-04-26,454.9961890632869,460.5581224757415,444.46294663890296,446.28411865234375,464617,0.0,0.0
2023-04-27,448.4990834126091,452.9781556851002,445.4473936027447,450.5171203613281,303307,0.0,0.0
2023-04-28,452.63360297328444,454.84853475607616,450.17256765907143,451.796875,432601,0.0,0.0
2023-05-02,454.7008732847056,492.2070570395026,453.8149065904214,489.2538146972656,2138138,0.0,0.0
2023-05-03,489.2538531145752,501.06682341110417,484.23333473016294,493.0438537597656,635089,0.0,0.0
2023-05-04,484.33173656036223,507.76078009264677,473.5031814746631,506.0380554199219,1301978,0.0,0.0
2023-05-05,508.54829893265514,512.9289536850068,494.6188754979359,509.4342956542969,743895,0.0,0.0
2023-05-08,506.9732832632313,511.15704336783074,495.3572084013528,500.8699035644531,263274,0.0,0.0
2023-05-09,499.93473504581885,517.0143266578281,498.1135628491492,505.2997741699219,384029,0.0,0.0
2023-05-10,505.9888465791855,556.0955482214499,504.6106428078739,543.69189453125,2561163,0.0,0.0
2023-05-11,551.2718900102927,562.6910694126732,527.2521621977257,537.9822998046875,1491600,0.0,0.0
2023-05-12,534.5369258145384,540.4434111826549,437.07991724061714,526.267822265625,843586,0.0,0.0
2023-05-15,521.7395162739031,529.5164123424786,516.2760295825265,524.4466552734375,247512,0.0,0.0
2023-05-16,525.6771744847018,526.6123799766834,508.0561365498862,514.8978271484375,303070,0.0,0.0
2023-05-17,514.8978048786194,515.8330103301524,479.90189415257504,486.4482421875,903744,0.0,0.0
2023-05-18,489.0569197942599,489.0569197942599,468.5811182408455,472.8140869140625,1398040,0.0,0.0
2023-05-19,476.4564497715281,538.4745413740204,475.2259320810025,531.288330078125,10679394,0.0,0.0
2023-05-22,514.7993963114573,554.6189610478414,510.9109483677988,546.5467529296875,2441812,0.0,0.0
2023-05-23,546.5467352603504,546.5467352603504,510.51714216623355,513.5196533203125,1680826,0.0,0.0
2023-05-24,513.6180957414887,523.9052358857163,503.08485205354225,507.8100280761719,647995,0.0,0.0
2023-05-25,510.2710872064024,530.3039526456216,508.9913607364178,515.0455322265625,1129706,0.0,0.0
2023-05-26,518.6878818086338,524.1021600735095,510.0742572963318,520.115234375,383081,0.0,0.0
2023-05-29,523.7083315150744,527.1537810645158,512.0922564794467,514.947021484375,265708,0.0,0.0
2023-05-30,516.5713107311516,534.2415562450655,515.193106926239,526.4646606445312,692913,0.0,0.0
2023-05-31,522.6746336922548,531.2390476462658,512.9781195865578,514.3563232421875,288049,0.0,0.0
2023-06-01,518.2940637317621,526.661584228856,516.6697563076004,523.6099243164062,204835,0.0,0.0
2023-06-02,525.9724906204143,530.1070422424225,516.8174506541724,518.490966796875,215376,0.0,0.0
2023-06-05,521.7394634798338,529.5655674488048,518.9339073795741,522.083984375,174278,0.0,0.0
2023-06-06,521.7395208096151,529.3195220909824,520.7551066194083,524.6435546875,191719,0.0,0.0
2023-06-07,529.8609240241791,537.3917164158979,515.0947115571792,518.5401611328125,664977,0.0,0.0
2023-06-08,523.708266504553,526.0708842215779,518.097094489517,520.2628173828125,232271,0.0,0.0
2023-06-09,522.7239565518383,530.993060124062,517.8018853978663,528.3843383789062,453134,0.0,0.0
2023-06-12,530.1070476266013,559.1472665773622,528.8273211811394,554.5205078125,1524508,0.0,0.0
2023-06-13,560.1316801770937,563.5771298794133,539.5573993496929,543.4950561523438,833873,0.0,0.0
2023-06-14,570.9601590532271,577.0143296008725,543.4949825410856,557.9658813476562,5048522,0.0,0.0
2023-06-15,560.1315839463387,563.5770330567291,541.427717347076,543.3965454101562,715438,0.0,0.0
2023-06-16,546.3498465306752,548.0725712719882,540.6894652377898,541.9199829101562,535334,0.0,0.0
2023-06-19,544.381039670504,570.7633275871282,538.5237633028443,563.4786987304688,1794889,0.0,0.0
2023-06-20,559.1472276641355,559.1472276641355,550.189083085459,552.108642578125,405093,0.0,0.0
2023-06-21,552.0594564412528,554.1759709476706,544.7255588324448,546.9404907226562,248608,0.0,0.0
2023-06-22,549.3030515247862,549.3030515247862,539.4589108164568,541.6246337890625,213166,0.0,0.0
2023-06-23,543.839577667169,547.1373408450054,534.7829559952527,542.8551635742188,274567,0.0,0.0
2023-06-26,546.0545442069294,547.3342705926199,540.0003731155667,544.4302368164062,196455,0.0,0.0
2023-06-27,547.3342804509944,552.1579339345612,539.5081757551093,541.4277954101562,258319,0.0,0.0
2023-06-28,542.3137772336212,550.8781322393879,540.9847820857851,544.8732299804688,281480,0.0,0.0
2023-06-30,544.9224333660934,548.7616725328603,541.3785665074398,542.5598754882812,177570,0.0,0.0
2023-07-03,542.5599063154759,553.0930901097876,541.4278059603728,549.4508056640625,336252,0.0,0.0
2023-07-04,550.2382522511482,574.8978125,544.9716009664535,566.0380859375,1857234,0.0,0.0
2023-07-05,569.4835768765103,575.7838513716137,560.6238496649482,566.5303344726562,527974,0.0,0.0
2023-07-06,582.773207532099,594.3892830978896,578.8355507244497,588.2366943359375,2277344,0.0,0.0
2023-07-07,590.6485136276718,602.412275207531,580.9027891192657,587.2030639648438,947856,0.0,0.0
2023-07-10,586.7107931168381,586.7107931168381,572.1414767139318,574.0610961914062,170536,0.0,0.0
2023-07-11,574.0611301950961,587.6460333202741,573.1751334348987,576.2760620117188,311764,0.0,0.0
2023-07-12,578.4909582418909,587.5475197123054,576.029923041481,577.457275390625,187337,0.0,0.0
2023-07-13,579.869172184712,597.5394190820857,575.8823066936081,592.2728271484375,568631,0.0,0.0
