Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_20,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,BBM_20_2.0,BBU_20_2.0,BBL_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,OBV
2023-01-02,2014.565453011432,2019.0897262881256,1997.3836956834184,2011.24462890625,807344,0.0,0.0,,,2011.24462890625,0.0,0.0,0.0,0.0,,,,,,21.706030604707166,0.0
2023-01-03,2009.849153943059,2018.319829561768,1990.5495496931912,2010.7635498046875,1260225,0.0,0.0,,,2011.1988118489583,0.0,-0.03837668046662657,-0.007675336093325314,-0.030701344373301253,,,,,,22.13919126641214,-1260225.0
2023-01-04,2012.6886085228136,2022.7956081559923,1980.971928103061,1993.05224609375,1015547,0.0,0.0,,,2009.4705674913193,0.0,-1.480874071670769,-0.302315083208814,-1.178558988461955,,,,,,23.545226179734946,-2275772.0
2023-01-05,2002.14851693364,2020.629840858625,1991.0789458063628,2009.2235107421875,1881403,0.0,0.0,,,2009.4470382771165,48.95593965223623,-1.3041443740589784,-0.5026809413788469,-0.8014634326801315,,,,,,23.974202527772604,-394369.0
2023-01-06,2011.966660692609,2042.2876593015144,1994.303616790358,2008.453369140625,1877917,0.0,0.0,,,2009.35240312126,47.75684813720915,-1.2122546888858778,-0.644595690880253,-0.5676589980056248,,,,,,25.689191098014295,-2272286.0
2023-01-09,2029.1004170884405,2047.678091247347,2022.1217747621165,2042.28759765625,1844365,0.0,0.0,,,2012.4890883150688,75.80017524658231,1.5725802986232793,-0.20116049297954652,1.7737407916028258,,,,,,26.656014741493422,-427921.0
2023-01-10,2052.1058306610507,2052.1058306610507,2018.7046507814632,2027.8009033203125,1425414,0.0,0.0,,,2013.9473564108062,60.761034359149086,2.580876193107997,0.35524684423796216,2.2256293488700347,,,,,,27.13781225135729,-1853335.0
2023-01-11,2027.27164865881,2059.902723976771,2018.6085063617115,2045.8011474609373,1455621,0.0,0.0,,,2016.9810507965328,68.99304194663912,4.777356826009736,1.239668840592317,3.5376879854174192,,,,,,28.148984063050307,-397714.0
2023-01-12,2038.8225695435297,2083.6300800619115,2038.8225695435297,2078.91357421875,2726901,0.0,0.0,,,2022.8793863605536,78.09639089367431,9.08525054670099,2.808785181814052,6.276465364886938,,,,,,29.338878809859704,2329187.0
2023-01-13,2080.983126868496,2083.8229006524825,2037.9562299896563,2072.80126953125,2180210,0.0,0.0,,,2027.6338514244294,73.7897680343749,11.869254078761742,4.620878961203591,7.248375117558151,,,,,,30.51943537078588,148977.0
2023-01-16,2066.6407661163144,2080.116765522755,2052.4910137401075,2057.20751953125,1009649,0.0,0.0,,,2030.4503912441266,64.08097498558615,12.671245403552575,6.230952249673388,6.440293153879187,,,,,,30.312743685918857,-860672.0
2023-01-17,2059.8064316719865,2134.7908842536053,2056.437431793555,2130.266845703125,4645453,0.0,0.0,,,2039.9567202402218,78.41227830297376,18.983278923540865,8.781417584446885,10.20186133909398,,,,,,33.744222884071114,3784781.0
2023-01-18,2137.8709722452018,2189.657357970111,2117.656973858372,2181.66796875,4090049,0.0,0.0,,,2053.4530296221055,83.42342910549579,27.812645156062217,12.587663098769951,15.224982057292266,,,,,,36.476805828904546,7874830.0
2023-01-19,2175.26716861958,2198.320707669915,2157.122602924961,2188.021240234375,2176835,0.0,0.0,,,2066.269049680417,83.92027174008867,34.92010024119509,17.05415052725498,17.865949713940108,,,,,,36.81404146576522,10051665.0
2023-01-20,2197.0211204027964,2211.6521591848536,2154.667977347857,2165.737548828125,1962410,0.0,0.0,,,2075.7422400754367,75.38559753439485,38.313052913764295,21.305931004556843,17.007121909207452,,,,,,38.254765777996056,8089255.0
2023-01-23,2170.5986063598334,2188.213710786727,2143.646605926097,2149.9033203125,1466706,0.0,0.0,,,2082.805200098014,69.94238886624586,39.27160383930277,24.89906557150603,14.372538267796742,,,,,,38.70564714104135,6622549.0
2023-01-24,2160.684075597296,2167.999712580436,2117.6571790062285,2124.87646484375,1036962,0.0,0.0,,,2086.811987216656,62.287144099057635,37.578621320900766,27.434976721384977,10.143644599515788,,,,,,39.53685331483894,5585587.0
2023-01-25,2118.6196296386524,2122.4699151991044,2074.3413456934554,2093.303955078125,2134447,0.0,0.0,,,2087.430269870129,54.22410903081275,33.305359351437346,28.60905324739545,4.696306104041895,,,,,,40.32244373165721,3451140.0
2023-01-27,2093.303808767432,2112.844053621524,2047.4855548021733,2079.009765625,1647900,0.0,0.0,,,2086.6283170848787,51.00491419552771,28.437536605865716,28.574749919089506,-0.13721331322378916,,,,,,42.110733380778164,1803240.0
2023-01-30,2049.6993216744104,2091.908169022645,2005.8062094804284,2033.81689453125,3441304,0.0,0.0,,,2081.598657794057,42.42846959217947,20.69451155720253,26.998702246712114,-6.304190689509582,2075.207666015625,2199.797694167329,1950.6176378639207,12.007475703953588,0.3338921176179134,45.25296382088091,-1638064.0
2023-01-31,2040.6030791177825,2052.9240393541745,1995.0734074254208,2044.886474609375,4516463,0.0,0.0,,,2078.102259395516,44.87359335706513,15.27524747622374,24.65401129261444,-9.378763816390702,2076.889758300781,2198.7215859964554,1955.0579306051068,11.73214198863898,0.36865795130569473,46.15279725715754,2878399.0
2023-02-01,2053.164799099881,2133.010049842097,2002.4373332487903,2065.2451171875,6868872,0.0,0.0,,,2076.8777696614193,49.15097550873822,12.479359669993755,22.219080968090303,-9.739721298096548,2079.613836669922,2197.5957557090956,1961.6319176307484,11.346521835813288,0.43910626475869147,52.182791495453905,9747271.0
