Target_Close
375.42193603515625
386.1141357421875
393.9672546386719
402.1611328125
400.1171569824219
397.4813537597656
396.9076232910156
396.2443542480469
394.3796691894531
396.33392333984375
402.6809997558594
405.5676574707031
404.6353454589844
403.2009582519531
400.6370239257813
399.8841247558594
389.6461181640625
382.6894836425781
387.9429321289063
380.932373046875
391.5109252929688
381.5060729980469
390.3275146484375
392.04876708984375
400.0273742675781
406.9304504394531
422.4214477539063
423.4793395996094
422.977294921875
422.2780151367188
420.4134826660156
423.26409912109375
422.6725158691406
424.0174560546875
424.03521728515625
411.05419921875
410.10400390625
406.4105224609375
415.5007629394531
412.9904479980469
414.94476318359375
426.15087890625
422.9415588378906
419.265869140625
418.01080322265625
416.1997680664063
422.63677978515625
429.4497985839844
420.6285400390625
420.2699890136719
419.3376159667969
420.0368347167969
417.9033203125
407.71917724609375
390.6861267089844
389.3413391113281
397.8221130371094
395.8677062988281
385.8988952636719
385.6838073730469
387.1001586914063
386.4545593261719
390.3992614746094
394.8221740722656
398.6876525878906
399.7664489746094
407.1918029785156
405.8612976074219
412.80126953125
421.2696228027344
429.2880859375
430.78021240234375
438.56549072265625
441.783447265625
443.5095520019531
440.7408142089844
438.6911926269531
446.4582214355469
440.6150512695313
441.8375244140625
444.8219909667969
450.323974609375
453.0025939941406
456.6703796386719
450.2159118652344
441.0466003417969
439.3924865722656
438.54736328125
437.702392578125
434.12451171875
432.2188415527344
428.9284973144531
434.5740661621094
427.5621948242188
430.4207458496094
415.1564025878906
418.44677734375
420.55023193359375
403.4520568847656
408.0727233886719
422.779541015625
419.9030456542969
425.9799499511719
417.6915893554688
422.4200134277344
418.9501647949219
410.3559265136719
420.2806091308594
429.4319763183594
423.5887451171875
423.7505187988281
418.5903930664063
415.7497253417969
409.2413330078125
406.9220886230469
384.1604919433594
384.66400146484375
392.25103759765625
394.6602783203125
396.6022033691406
391.3880920410156
382.6861572265625
429.41400146484375
421.0897521972656
429.5758972167969
432.9378356933594
448.2561645507813
455.6815490722656
460.0866088867188
459.1158447265625
457.8389892578125
431.7513732910156
440.6868286132813
443.2039794921875
442.5567626953125
440.8307495117188
440.9566040039063
439.9137878417969
439.4104919433594
435.3291015625
434.8077697753906
440.14752197265625
440.5431213378906
439.2125854492188
438.9788818359375
440.3814086914063
446.00872802734375
446.0806274414063
447.806640625
440.3453674316406
436.2639770507813
441.0286254882813
449.8921813964844
451.7317810058594
448.3442993164063
449.3094177246094
454.609130859375
455.4468078613281
456.7580261230469
463.4784240722656
457.9057312011719
464.0246887207031
456.3211059570313
445.8491516113281
449.27294921875
443.1901550292969
449.8739013671875
454.09912109375
458.5247802734375
465.2995910644531
458.7433166503906
451.4402160644531
454.51800537109375
451.8772583007813
454.4817810058594
458.7251281738281
459.5628051757813
458.3243103027344
450.2017822265625
455.0826416015625
439.7663879394531
431.9534606933594
435.3771057128906
437.4533996582031
